Area_name,,Median gross rent of specified renter-occupied housing units paying cash rent 2005-2009
Woodford, IL,653
INDIANA,,671
Adams, IN,575
Allen, IN,622
Bartholomew, IN,728
Benton, IN,595
Blackford, IN,507
Boone, IN,739
Brown, IN,809
Carroll, IN,578
Cass, IN,557
Clark, IN,679
Clay, IN,590
Clinton, IN,629
Crawford, IN,458
Daviess, IN,584
Dearborn, IN,662
Decatur, IN,578
DeKalb, IN,581
Delaware, IN,621
Dubois, IN,568
Elkhart, IN,693
Fayette, IN,571
Floyd, IN,662
Fountain, IN,530
Franklin, IN,567
Fulton, IN,581
Gibson, IN,559
Grant, IN,544
Greene, IN,524
Hamilton, IN,916
Hancock, IN,727
Harrison, IN,623
Hendricks, IN,834
Henry, IN,584
Howard, IN,635
Huntington, IN,582
Jackson, IN,647
Jasper, IN,651
Jay, IN,482
Jefferson, IN,586
Jennings, IN,639
Johnson, IN,763
Knox, IN,525
Kosciusko, IN,653
LaGrange, IN,651
Lake, IN,729
LaPorte, IN,653
Lawrence, IN,554
Madison, IN,634
Marion, IN,700
Marshall, IN,627
Martin, IN,503
Miami, IN,572
Monroe, IN,714
Montgomery, IN,588
Morgan, IN,693
Newton, IN,615
Noble, IN,585
Ohio, IN,619
Orange, IN,549
Owen, IN,573
Parke, IN,503
Perry, IN,450
Pike, IN,486
Porter, IN,787
Posey, IN,509
Pulaski, IN,589
Putnam, IN,661
Randolph, IN,543
Ripley, IN,646
Rush, IN,562
St. Joseph, IN,683
Scott, IN,666
Shelby, IN,648
Spencer, IN,533
Starke, IN,598
Steuben, IN,621
Sullivan, IN,485
Switzerland, IN,572
Tippecanoe, IN,717
Tipton, IN,639
Union, IN,604
Vanderburgh, IN,646
Vermillion, IN,567
Vigo, IN,589
Wabash, IN,533
Warren, IN,591
Warrick, IN,672
Washington, IN,483
Wayne, IN,579
Wells, IN,566
White, IN,634
Whitley, IN,551
IOWA,,607
Adair, IA,507
Adams, IA,430
Allamakee, IA,491
Appanoose, IA,487
Audubon, IA,433
Benton, IA,531
Black Hawk, IA,607
Boone, IA,575
Bremer, IA,576
Buchanan, IA,504
Buena Vista, IA,549
Butler, IA,470
Calhoun, IA,422
Carroll, IA,471
Cass, IA,520
Cedar, IA,582
Cerro Gordo, IA,569
Cherokee, IA,466
Chickasaw, IA,493
Clarke, IA,466
Clay, IA,487
Clayton, IA,465
Clinton, IA,527
Crawford, IA,478
Dallas, IA,677
Davis, IA,473
Decatur, IA,472
Delaware, IA,480
Des Moines, IA,567
Dickinson, IA,518
Dubuque, IA,558
Emmet, IA,518
Fayette, IA,470
Floyd, IA,415
Franklin, IA,498
Fremont, IA,507
Greene, IA,487
Grundy, IA,484
Guthrie, IA,531
Hamilton, IA,582
Hancock, IA,495
Hardin, IA,517
Harrison, IA,560
Henry, IA,540
Howard, IA,508
Humboldt, IA,466
Ida, IA,415
Iowa, IA,563
Jackson, IA,500
Jasper, IA,584
Jefferson, IA,555
Johnson, IA,725
Jones, IA,548
Keokuk, IA,481
Kossuth, IA,427
Lee, IA,487
Linn, IA,611
Louisa, IA,589
Lucas, IA,460
Lyon, IA,530
Madison, IA,625
Mahaska, IA,509
Marion, IA,601
Marshall, IA,557
Mills, IA,649
Mitchell, IA,462
Monona, IA,439
Monroe, IA,531
Montgomery, IA,525
Muscatine, IA,596
O'Brien, IA,511
Osceola, IA,494
Page, IA,483
Palo Alto, IA,366
Plymouth, IA,527
Pocahontas, IA,396
Polk, IA,707
Pottawattamie, IA,686
Poweshiek, IA,518
Ringgold, IA,506
Sac, IA,443
Scott, IA,626
Shelby, IA,530
Sioux, IA,491
Story, IA,711
Tama, IA,545
Taylor, IA,427
Union, IA,552
Van Buren, IA,480
Wapello, IA,562
Warren, IA,656
Washington, IA,564
Wayne, IA,420
Webster, IA,520
Winnebago, IA,455
Winneshiek, IA,499
Woodbury, IA,599
Worth, IA,482
Wright, IA,460
KANSAS,,652
Allen, KS,467
Anderson, KS,465
Atchison, KS,530
Barber, KS,510
Barton, KS,514
Bourbon, KS,546
Brown, KS,472
Butler, KS,646
Chase, KS,506
Chautauqua, KS,534
Cherokee, KS,520
Cheyenne, KS,476
Clark, KS,466
Clay, KS,575
Cloud, KS,431
Coffey, KS,479
Comanche, KS,329
Cowley, KS,582
Crawford, KS,609
Decatur, KS,417
Dickinson, KS,543
Doniphan, KS,526
Douglas, KS,756
Edwards, KS,453
Elk, KS,355
Ellis, KS,583
Ellsworth, KS,447
Finney, KS,616
Ford, KS,584
Franklin, KS,675
Geary, KS,719
Gove, KS,469
Graham, KS,404
Grant, KS,379
Gray, KS,558
Greeley, KS,650
Greenwood, KS,452
Hamilton, KS,602
Harper, KS,465
Harvey, KS,571
Haskell, KS,521
Hodgeman, KS,451
Jackson, KS,580
Jefferson, KS,652
Jewell, KS,388
Johnson, KS,849
Kearny, KS,489
Kingman, KS,491
Kiowa, KS,439
Labette, KS,474
Lane, KS,522
Leavenworth, KS,741
Lincoln, KS,503
Linn, KS,506
Logan, KS,444
Lyon, KS,568
McPherson, KS,561
Marion, KS,406
Marshall, KS,501
Meade, KS,521
Miami, KS,651
Mitchell, KS,459
Montgomery, KS,531
Morris, KS,468
Morton, KS,598
Nemaha, KS,361
Neosho, KS,460
Ness, KS,440
Norton, KS,474
Osage, KS,533
Osborne, KS,478
Ottawa, KS,561
Pawnee, KS,524
Phillips, KS,428
Pottawatomie, KS,609
Pratt, KS,606
Rawlins, KS,342
Reno, KS,568
Republic, KS,422
Rice, KS,499
Riley, KS,721
Rooks, KS,473
Rush, KS,439
Russell, KS,388
Saline, KS,577
Scott, KS,521
Sedgwick, KS,627
Seward, KS,578
Shawnee, KS,637
Sheridan, KS,525
Sherman, KS,577
Smith, KS,403
Stafford, KS,409
Stanton, KS,464
Stevens, KS,618
Sumner, KS,535
Thomas, KS,505
Trego, KS,454
Wabaunsee, KS,520
Wallace, KS,379
Washington, KS,365
Wichita, KS,607
Wilson, KS,473
Woodson, KS,433
Wyandotte, KS,691
KENTUCKY,,584
Adair, KY,417
Allen, KY,473
Anderson, KY,644
Ballard, KY,491
Barren, KY,537
Bath, KY,387
Bell, KY,400
Boone, KY,786
Bourbon, KY,583
Boyd, KY,541
Boyle, KY,572
Bracken, KY,470
Breathitt, KY,383
Breckinridge, KY,474
Bullitt, KY,662
Butler, KY,461
Caldwell, KY,507
Calloway, KY,518
Campbell, KY,653
Carlisle, KY,476
Carroll, KY,555
Carter, KY,486
Casey, KY,383
Christian, KY,664
Clark, KY,612
Clay, KY,414
Clinton, KY,354
Crittenden, KY,414
Cumberland, KY,241
Daviess, KY,544
Edmonson, KY,495
Elliott, KY,427
Estill, KY,516
Fayette, KY,671
Fleming, KY,510
Floyd, KY,461
Franklin, KY,593
Fulton, KY,347
Gallatin, KY,541
Garrard, KY,546
Grant, KY,660
Graves, KY,501
Grayson, KY,489
Green, KY,478
Greenup, KY,532
Hancock, KY,449
Hardin, KY,610
Harlan, KY,424
Harrison, KY,480
Hart, KY,389
Henderson, KY,526
Henry, KY,631
Hickman, KY,430
Hopkins, KY,508
Jackson, KY,491
Jefferson, KY,657
Jessamine, KY,670
Johnson, KY,421
Kenton, KY,653
Knott, KY,405
Knox, KY,440
Larue, KY,443
Laurel, KY,505
Lawrence, KY,436
Lee, KY,299
Leslie, KY,398
Letcher, KY,408
Lewis, KY,425
Lincoln, KY,524
Livingston, KY,445
Logan, KY,525
Lyon, KY,523
McCracken, KY,535
McCreary, KY,393
McLean, KY,458
Madison, KY,535
Magoffin, KY,409
Marion, KY,483
Marshall, KY,563
Martin, KY,413
Mason, KY,475
Meade, KY,597
Menifee, KY,439
Mercer, KY,531
Metcalfe, KY,463
Monroe, KY,402
Montgomery, KY,544
Morgan, KY,432
Muhlenberg, KY,474
Nelson, KY,590
Nicholas, KY,405
Ohio, KY,483
Oldham, KY,676
Owen, KY,570
Owsley, KY,357
Pendleton, KY,615
Perry, KY,436
Pike, KY,495
Powell, KY,534
Pulaski, KY,510
Robertson, KY,376
Rockcastle, KY,437
Rowan, KY,469
Russell, KY,484
Scott, KY,673
Shelby, KY,675
Simpson, KY,625
Spencer, KY,623
Taylor, KY,507
Todd, KY,510
Trigg, KY,475
Trimble, KY,570
Union, KY,452
Warren, KY,611
Washington, KY,526
Wayne, KY,381
Webster, KY,483
Whitley, KY,506
Wolfe, KY,245
Woodford, KY,735
LOUISIANA,,674
Acadia, LA,483
Allen, LA,505
Ascension, LA,697
Assumption, LA,549
Avoyelles, LA,492
Beauregard, LA,527
Bienville, LA,419
Bossier, LA,680
Caddo, LA,640
Calcasieu, LA,652
Caldwell, LA,415
Cameron, LA,622
Catahoula, LA,438
Claiborne, LA,529
Concordia, LA,438
De Soto, LA,445
East Baton Rouge, LA,743
East Carroll, LA,402
East Feliciana, LA,499
Evangeline, LA,453
Franklin, LA,485
Grant, LA,634
Iberia, LA,608
Iberville, LA,479
Jackson, LA,503
Jefferson, LA,828
Jefferson Davis, LA,547
Lafayette, LA,666
Lafourche, LA,545
La Salle, LA,443
Lincoln, LA,592
Livingston, LA,655
Madison, LA,508
Morehouse, LA,543
Natchitoches, LA,552
Orleans, LA,818
Ouachita, LA,593
Plaquemines, LA,1046
Pointe Coupee, LA,483
Rapides, LA,654
Red River, LA,390
Richland, LA,531
Sabine, LA,428
St. Bernard, LA,755
St. Charles, LA,818
St. Helena, LA,506
St. James, LA,550
St. John the Baptist, LA,685
St. Landry, LA,471
St. Martin, LA,518
St. Mary, LA,558
St. Tammany, LA,934
Tangipahoa, LA,654
Tensas, LA,390
Terrebonne, LA,662
Union, LA,458
Vermilion, LA,519
Vernon, LA,716
Washington, LA,496
Webster, LA,489
